1 kalalurla yalumpurra
1 kuja nyampunya
1 mardaka walya
1 kurduwarnu ngayilki
1 kalalu purturlukurra
2 kujalpalu manjawardingkirli
1 yalumpurrakula yungu
1 kuja miyinganpa
1 lawamanu yunparnulu
1 kalaluu warluju
3 kuja yungka
1 kulu nyampu
1 ngulajulpalunyanu yanu
1 wapirrarlu yarla
1 karnangkulu mardukuru
3 kala warlu
1 manu yarturajangka
1 kalalu miyiki
1 marnangku ngunaja
1 narrunpanyanu ngulanyalpa
1 mardangka ngapangka
1 kankarlurla kulakalu
1 kalalu nguna
2 kalalu karri
1 jurnpurnpu kanguu
1 kanjarla yinyakanjayi
1 nyuntunyanguja pina
1 nguna yitingkayitingka
1 pungu yalinyalpajana
2 juju mardukuru
1 nyurdipaturlaju warrukirdikirdiyijala
1 nyinaja yaa
1 kala kurdukurdulkuja
1 marnaju winingka
1 nyirrpipinkirla wuu
1 kirlilpiji matakarrikarri
1 ngapangku yalumpuju
1 jukurrpa yalinyalpalu
1 kuyulpa luwarnunjunu
1 ngulajulpalunyanu yapa
1 waja yuwayi
1 nyiyarlulpajana yungu
2 kalalujana yungu
1 pakuru wirliyarlu
1 kuyuku yarlakurra
1 mungangkaju ngayilpalu
1 kalajana yangkaku
1 kalalu warrukirdikirdi
1 ngama wirriyawirriya
1 ngapangkuju yijardujuku
1 kujaka ngapangku
1 kalalujana kanjarla
1 kuyu pilja
1 jurnpurnpukurrawiyi nyuampuju
1 kujajarrija nyampurrapiya
1 kala wirrijirli
1 nyiyarlulpajana yali
1 kalalujana yali
1 nyampuwardingkirlijilpalu yirdimanu
1 kurdu yangkaju
1 karlarrangurlu nganta
5 kuyu pakuru
1 kalalu malirdinyanu
1 kalalu nyarrparangurlu
1 yalumpujulku yilyanjangurlumanu
3 rangkarangkarangkarrparningarnulpa wirntijalpalu
1 ngunanjarla wirlinyi
1 mangarri yungu
1 nyurnujarrija yijardujuku
1 kala tirnangku
1 nyurnupatukurlangu warnapariji
1 nyurnunyurnurlu yarlalpalu
1 ngarrirni yirdi
1 kangu witakariwitakari
1 manulpa pinapinamanu
1 kutumirnimirni nyinaja
1 luwarnu panujarlurlulpalu
1 kurlirra yatijarra
1 miyi wiri
1 ngayi nyampukurra
1 rdangkapungulku wangkaja
1 yalumpu yalumpu
1 ngurrjunyayirni yuwarlipiyayijala
1 kala nyampurlanya
1 pikilyikirra yatijarra
1 kujalpalu kulkurrujarra
1 jukayirrarnu kala
1 manu yirrarnurnu
1 kuyunganpa ngurluwangu
1 kunajarrayikirra yinya
1 kajana karnta
1 juju pinyi
1 nyanungukupurdangka yalirli
2 nyanunguju nyiyarlulpajana
1 ngulakurlu yijardurlunyayirni
1 warlkurrmani warlkurrmanu
1 nyampuwardingkirlijilpalu pakuru
1 ngayipuka pinapinamanu
1 manuu ngulapiya
1 jurnpurnpukupurda karna
1 mardaka nyampunya
1 parrikirlangukurra pawala
1 tirnapardunyayirni tirnapardurlulpa
1 purunyungulku purunyungulkulpa
1 nyarrparakurra pajirninjarla
1 kulujarlulku pungu
1 parljunyayirni wirijarlu
1 nyurnu yapa
1 maliki ngajunyangu
1 lawa nyampuju
1 ngurrjunyayirni ngurrjunyayirni
1 kalalu manuu
1 luurlnyinajalku yarla
1 jalanguju law
1 karlaja yurturlunyayirni
1 kala karnalu
2 wiri yungka
2 mulju yanu
1 kalalujana kunarrilki
2 pamakupurda yanirra
1 maliki panukari
1 karingantarnajana pinakulparijarri
9 kujalpalu nyinaja
1 kangurnulpa kuyulpa
2 manu ngulajangka
2 karnta yalijiki
1 kuyukurluku yungu
2 yarla yurturlukurra
1 kujakalu ngulalku
1 jukayirrarni ngulalku
1 nyinaja yarlajulpa
1 kalalu yurlampiji
1 ngakalpalu yawupardija
1 kulalpalunyanu pungu
2 kala kulpajarra
3 yalijiki yirrarnurnu
1 karrija law
1 karinganta ngunajarni
1 maliki nyarrparawana
1 marnakurrawarnurlanyalu wirntija
1 ngulawarnuju yarnkajampa
1 ngapakurra wirrikirra
2 kalalurla panukari
1 kalalu yangkaju
2 kuyulpalujana ngaparrparlu
1 karinganta nganta
1 nyinaja purlkapurlkarlu
1 rilyiji yitingkayitingka
1 pinapinamanu yangka
1 kula nyarrpara
1 ngulajulpalujana wapirdi
1 marnakurrawarnurlawiyili ngapangka
1 milkiyungkurnu yaliyijalalpalunyanu
1 kalalurla pirlinyanungurlu
1 yinyaku yugnu
1 kujawarnu kulalpalu
1 ngulajangkaju wajirlipungu
1 kalalu yalumpukuju
1 karljingki yilpalu
1 manu pilingkilpalu
1 kuyukulpalu parnka
2 kurdukurduwiyi manu
1 nyinami purlkapurlkayijala
1 miyi nyanungu
1 mikawurru rdangkapungu
1 kujakalu warnapariji
1 pangurnu parljunyayirni
1 ngulakurlu wirinkirrilpalu
1 minija yangka
1 manu marlukurlangu
1 tuurlpungu yalirlinyalpalanyanu
1 ngulajangkaju yirrarnu
1 kanjarla ngularra
1 yirrarnurnu yirrarnurnu
1 witawita yungu
1 warnaparirli yangkaju
1 panukariki yungu
1 ngakalpalu nyurnungkajinta
1 marda ngama
2 ngapa wanti
1 ngajarrirli yungkurnu
1 yalumpukurlujulpalu yampinyi
1 ka wanti
2 marda yungkurnurnu
2 kalalu yalumpukula
1 ngulajangkaju yalumpujulku
1 muurlparlulpalujana tuurlpungu
1 kulkurrukulkurru nyinami
1 karinganta warlungku
1 kulu wajalpa
2 karljingki pakarnulpalunyanu
1 mikawurrurlajinta rdangkapungu
2 kirlilpi pakurupiyayijala
2 kalalu kangurnu
1 warurnu witilkili
1 ngarni yantarlirli
1 yajarrilki yungu
1 wurulypa yarlurnu
2 kapurnangku pajirniyijala
1 ngula puujurla
1 jalanguju karrimi
1 pungkalu yalumpujulpalurla
1 ngapaju parduna
1 marnakurrawarnurlanyalu nyinaja
2 kalalurla turnujarrija
2 kala wangkaja
1 kuluparnta yungu
1 ngayi wirntija
1 ngulawarnuju nyinajalpaluu
1 pulukupuruyijala yampimi
1 ngulangurluju nyanungurlaju
1 ngulawarnuju yurlampiji
1 kalalu purlkalu
1 kalarnalu manu
1 kulujarlulku law
1 muturnamuturnalpalu yarlaku
1 karlipa yuranyyuranypalku
1 nyampu yijardurla
1 karnalu ngakarlipanyanu
1 purlkangku wapirdi
2 kuyukulpalu nyinaja
1 janyinkiyirla kala
1 nyinajalpaluu yangka
1 rdipija yungkurnu
1 kujalpalu pilingkilpalu
1 yaparranjiki yurntalnyanuku
1 mala pakurupiyayijala
1 jarlupaturlu karlaja
1 kuja yungu
1 janamingirli yanurnu
1 kujakalu yapakarilpalu
1 yalikirra yapangku
1 jintajarrija jintakumarrarnilkilpalu
1 kutungarnu ngayilpalu
1 nyurunyurujarrijayijala yalumpujulpalurla
1 mulju yalumpukurlujuku
1 jara pinjarla
1 kangu wantakarikirra
1 kujaka yangka
4 kala yangka
1 warnirripaturla yalirla
1 kuja watipatuju
1 ngulawarnuju tarnngalku
1 karlaja murrarnimurrarnirlilpalu
1 ngarrirni yali
1 ngurrjunyayirnilpalu yanu
1 ngulawarnuju yalumpuwardingkirlijiki
1 potato watingkipukalpalujana
1 karlarra yalikila
2 marnakurrawarnurlawiyili nyinaja
1 miyi ngarnulpalu
4 manu yanurnu
2 yanurnu yanurnu
1 marnakurrawarnurlawiyili panmangka
1 luurlnyinajalku yurturlu
1 ngulajangka waja
1 lawa yaliki
1 kalajana warrukirdikirdi
1 kunarriki wantakarikirra
1 kuyulpa nyampunya
1 manu marlulpalu
2 kalalupalangu manu
1 yangka yurntalnyanuju
1 manu waja
1 kajulu kulkurrukulkurru
1 nyampurla nyina
1 jintangurlumipa pardunanyayirni
1 ngulawarnuju wurnalku
1 pakarnulpalunyanu rdipija
4 kuyulpalujana yungu
1 wangkaja yangka
1 pungu yirripuraja
1 jalangurlu karna
1 kirrirdikirrirdi ngulawarnuju
1 jawirrilyiki yalumpukuju
1 marlu yapakujana
1 kangu katirninjarniyanu
1 rdipija warnirripaturla
1 jintalpa marnakurrantupalparla
1 law ngayipuka
1 kujakajana warnmankurlangu
1 purturlurla yirrarnu
1 wangkaja yalikinya
1 kalalujana warrarna
1 mardangka watiyijala
1 kalu kujalpalu
1 ngarnuu nyurdipatukurra
1 jukayirrarni kirrirdikirrirdi
1 ngulaju nyampukula
1 wangkaja yalumpulku
1 karingantarnajana wajarna
1 yangkawarnujuku yungkurnu
1 kamparruju yungurra
1 ngulawarnuju yawupardijalpalu
1 maliki yalumpuju
1 marnkurrpalku ngayilki
1 mannginyangu yaa
1 karrija yalikariyalikarilpalujana
1 purlkalu yangkaju
1 kajana tumaji
8 yungu yungu
1 jupurrurla nyurdipatu
1 yapakarirlilpalurla yulanjarni
1 miyi pardija
1 ngulajulkulpalu yalumpujulpalunyanu
1 yangka yawupardija
1 jalangujalangu kala
1 karnarrikirra yinya
1 watiyijala yirrarnurnu
1 nganta ngurlju
1 ngarnulpalu turlturrparlu
1 kuja nyanyi
1 karlija pajurnu
1 karna maliki
1 nyanungurlaju warrukirdikirdiyijala
1 marna ngurlujulpa
1 ngapa witalku
2 kuyu mala
1 kakarrara kalalu
1 kuja pirli
2 nyampu nyangu
1 kujalpalu wanupurrku
1 jirramarlangu kalalupalangu
1 kalalu yitingkapatujuku
1 kujalpalu yalumpu
1 karnanyarra ngulawarnuju
1 warnapari yijardu
1 ngapa yarla
1 kujalpalu puujurla
1 kuja ngulaju
1 turlturrparlu yalumpurlajuku
1 marda nyina
1 nyiyakantikanti pirlarrpa
1 puraja wirliyalkuu
2 kalarla tarlti
1 manulpalu marnalku
1 karlaja nyurnunyurnurlu
1 jintajarrija kanarrirlalku
2 ngirnti yungujana
2 kalalu nyanungurlaju
1 kalalu palya
1 mangardapiyayijala ngulapiya
1 karingantarnajana nyampuju
1 kulkurrukulkurru mardawana
1 kuja kuja
1 marluku yangkaju
1 manu yarnkajampa
1 nyinanya yarla
2 ngapangku purralyanyjurrurnu
1 jara witawangulku
1 ngakalpalu yaliji
1 kala luurlnyinajalku
1 ngunajalpalu wurajiwuraji
1 ngamingka yarla
6 manu yungu
1 ngamingka wiringka
1 kangurnulpa karnangku
1 yapa yapangku
1 ka waturlpunyu
1 jakamarra ngulawarnuju
2 kalalu miyiparduku
1 kala pinjanu
1 kajana kuja
1 karlanguja manu
1 miyi yirrarnulpalu
1 purraja yanu
1 nyurnujarrija yapangku
1 kilikirli purralyanypardija
1 kurdijirlajulpalu nyinajalkulpaluu
2 muljupatu nyurdipatu
1 jirrimardarnu purlkangku
1 ngulawarnuju yaliwarnukuju
2 kuyu manu
1 jirramakari jirramakarirlangu
2 kalalu rarramanu
1 nyinaja witilki
1 jarlupaturlu yirrarnu
1 marlangka nyampu
2 manu ngurlujulpa
1 kalanyanu nyampukula
1 nyinajalkulpaluu waja
1 mapirrirlilki yalumpukurraju
2 manu yirrarnu
1 kuja wangkaja
1 katurnu panujarlunyayirni
2 marluju tarlti
1 kanjarla panukariki
1 ngapalpalu yirripuraja
1 kuja kula
1 walyaju yurturlu
1 juju yangka
1 ngulajangkaju yijardujuku
1 kalalu parrajarla
1 kala marnangku
1 miyiparduku nyinaja
1 pungu yapakarilpa
1 kujawarnu nyanungurlu
1 karrija wantangka
1 pakarnu yali
1 kala rangkarrkurlu
2 kalalurla kulpajarra
1 julyurlparlajuku marlu
1 ngakalpalu yapalpa
1 jurnpurnpukurrawiyi kala
1 pakarnu yapapayirrarnu
1 jalangujalanguju ngapa
1 ngulawarnuju wirinkirrirla
1 nyiyaku witawangulku
1 muljupatu yangkawarnujuku
1 ngunanjarla yanu
1 tarnngalku yaliwarnuju
1 katirninjarniyanu yurrunturu
1 ngurrakurra yaliki
1 karlarrangurlu warlu
1 malirdinyanu yalumpujuku
1 kalaluu nyinjayi
1 kalajana purdujurru
1 yaliwarnuju yawupardija
2 junmangkupalanyanu pajurnu
1 jinta yapalpa
1 mirawarriki munkularrikilpalu
1 kala yalumpujukuyijalalu
1 kangurnu nyanungu
1 yalikariyalikarilpajana yalumpurrakula
1 katurnu wilypimanulku
1 karna nyampuju
2 kalalu kalu
2 kalarla kuna
1 manu yarlalpalu
1 yajarrilki yuulypungu
1 karinganta yapa
1 puyurru wangkaja
1 milkiyungkurnu ngulawarnuju
1 yalumpujuku yapapatu
1 murrumanu pirlinyalpalu
1 karri yujukulku
1 nyarrparawana wirliyalpa
1 ngurrayijala yapapatukurlangu
1 nyangu nyirrpipinkirla
1 kuyupukakulpalujana yaliji
2 nyinajalkulpalu wirntijalpalu
2 ngulangurluju nyinanya
1 milkiyungkurnu yalirlaju
2 kala ngapaju
1 kuyupungunyayirni malikilkilpa
1 kalanyanu ngarrurnu
1 nyampunya pina
1 karnta pakakalu
1 manulpalu panturnu
1 puranjarniyanu puranjarniyanu
1 manu pirli
1 nyinaja wirntija
2 nyangu wuu
1 jintajuku rdakukari
1 karinganta ngayilpalu
1 kangu yurrunturu
3 kalalunyanu yuulypungu
1 jalpanku yuwayi
1 kala warluyijala
1 kari puranjarniyanu
1 jalanguwarnurla pulukulku
1 kuyu yirdimanu
1 wapirdi wapirdi
1 pikilyirla yatijarra
2 karntapatukurlanguku yungurra
1 jintawarlayijarrinjarlalkulpalunyanu ngajarri
1 ngulajulpa yapakarilpa
2 yalumpuju yarla
1 kalalu yalikila
1 kalalu yupujurla
1 kalalu karlajaa
1 marnaju wiringki
4 jurnpurnpu pajurnurra
1 wapajarra yaliwarnuju
1 kuja purturluyijala
1 mardarni purlka
1 pawarlayijala rilyiji
3 nyinaja warnapariji
1 ngurrjunyayirni yaliji
2 ngapakarikirra yanulpalu
1 kalalu wurulypa
1 kuyulpa yungu
1 karlajaa ngamarnarlangu
1 nyinaja wantakarikirra
1 katurnu panukari
3 malalpa pungu
1 palkawangu wantangka
1 rangkarangkarangkarrparningarnulpa wirntijaa
1 jawirrilyiki miyiparduku
1 tarnngalku wapajarra
1 murupungu yalumpujulku
1 jilangka manu
1 karlajaa walyaju
1 kalalurla ngaka
1 kalalunyanurla kalalurla
1 kuja ngulajuku
1 panukari yatijarra
1 yali yalipurdanya
1 lawajarrija yangka
1 miyinganpa miyiwangu
1 kalu yangka
1 ngaka wajarlipanyanu
1 kujakalu nyampurrapiya
1 tuurlpungulpalupalangu yangkaju
1 kurduwarnu purlkapurlkayijala
1 ka ngurrayijala
1 karlarra kujapurda
1 karntapatukurlanguku ngurrakurra
1 warnmankurlangu yanu
1 ngulaju wanupurrku
1 miyikirlangurla yatijarra
1 nyarrpara yalumpu
1 manu pirlarrpa
1 kala kunarrirlalku
1 manngunyangu pina
1 panujarlunyayirni yirrarnu
1 nyinaja panukari
1 kalalu nyinjayi
1 mangi yaparranjirlangu
1 miyi yungka
1 nyampurlalku nyinaja
1 ngulangurluju yanu
1 karingantalu lawalku
1 jirramakarirli ngurrjunyayirnilpalu
1 kujapurdayijala yalingirli
1 ngurrjuyijala wirriyawirriya
1 kalalu kunarrikingarntirliji
1 karna yalumpujuku
2 parrajarla yarla
1 kala karlangujukatirlilpa
1 panmangka yalirlajuku
1 karrawarawararlu yungulpalunyanu
1 lawangku ngunaja
1 kankarrarlarranyayirni yirrarnu
1 marlu nyarrpa
1 nguna yatijarra
1 kangu kulalpalu
1 watiji yawuluyawululku
2 nyampurla pinyi
2 kangurnu yarla
1 kurdukuju yangka
1 janamingirli kulpurlunulku
1 ngulajangka yalumpujuku
1 pajurnu tuurlpungu
1 kankarlarraku kujalpalu
1 nyampu nyampurla
2 kalalu wantaju
1 jirramakari kaninjarrarlangulpalu
1 kajana ngurra
1 karlangujukatirlilpa ngaju
1 jara nyampuju
1 pinayirrarninjawarnukuju yaliwarnukuju
3 ngulawarnuju yungu
1 mardukuru pinayirrarninjawarnukuju
1 manu nyarrpararlalpalu
1 wanti wiri
1 minija ngarnu
1 paarnkayarla yalumpujuku
1 jintawarlayijarrinjarlalkulpalunyanu karljiji
1 jintajuku pangurnu
1 kujaka wantija
1 pulkunarrinyayirni watingkipukalpalujana
1 wuu yalikirrajuku
1 ngulajulpa pakurulpa
1 miyiki yanu
1 karna yirrarnu
1 rdipija yalikirra
3 wangkaja yuwayi
2 nyampu yanurnu
1 turnujarrija yapa
1 ngurrara pinapinamanulpalunyanu
1 kalalu ngulangka
1 marnikiji nganayipiyayijala
1 ngakarlipanyanu nyuampuju
1 marlu nganjurrngurlalku
1 karlarra yali
1 kuyukirda yatijarra
2 wanupurrku yirrarnu
1 lawajarrijaa wantaju
1 mapirrirlilki yumurrpakurra
2 kujaka marna
1 karrimi yungu
1 ngulawarnuju purralyanyjurrurnu
1 nyinajalpalu wuu
1 kunarrilki yali
1 jupurrurla ngurra
1 marnangku ngapa
1 kulalpalunyanu kulungku
2 kala kutulku
1 panukari piljarlangulpa
1 kulalpa manulpajana
1 kuja pakakalu
1 kanjarla kurntirrpa
1 manu warnapari
1 nyinaja piyayijala
1 yatijarra yawuluyawulukurra
1 kuyu mayi
1 nyuampuju yani
1 kalalurla ngapa
1 ngayi rilyi
1 kujamirnimirni yangkaku
2 kalalurla kuja
1 warnirri witawangu
1 mayi pinjanu
3 kala wantija
1 yalumpu yangkaju
1 ngulawarnuju yatijarralpalu
1 julyurlparlajuku ngulawarnuju
1 pajurnurra wantakurra
1 nyinaja pulkunarrinyayirni
1 manu yurturlu
1 kurdijirlajulpalu waja
1 ngurlju yapa
1 kangu ngurrjunyayirnilpalu
1 wirlinyi yanu
1 pakaka yalumpuju
1 marnikiji nyiyakarinyiyakarilpajana
1 mardangka yalijikilpalu
1 kuyulpa yarlalparla
1 mardangka yirrarnu
1 purdangirli yirripura
1 karlarra yanu
1 ngurrjunyayirnilpalu wiljiwiljimanu
2 nyiyarlu pangurnu
1 manu yawupardijalpalu
1 kala murupungu
2 ngulajangka pungu
1 pakarnu yawu
1 kanguu karna
4 manu yarripirlangurla
2 kamparruwarnu nyinaja
1 nyampurlalku yapapayirrarnu
1 ngulaju rdangkapungu
1 julyurlparla puranjarniyanu
1 mungalyurru nyinajalkulpalu
3 ngayilpa warlkurrmanu
1 nganjurrngu tarlti
2 mungangkaju nyinaja
1 kujalpalu ngakarlipa
1 karrimi nyanunguju
1 kuja ngakarlipa
1 mala nyinaja
1 yalumpuju yangkaju
1 kalu nyampuju
1 nyampupiya wirijarlu
1 wurajiwuraji yakarrapardijalpalu
1 ngayilpa ngayilpa
1 kalu warlkurrmanilki
1 karlaja miyilpalu
3 kumarlparla manu
1 nyampurlaju nyinami
1 kalalu rdangkapungulku
1 nyanunguju parntarrija
1 karlarra pangurnuu
3 kalalu yirrarnu
1 mardukuruju milyapungulku
1 jalanguju yarla
1 maliki waja
1 purlkaju yalumpu
1 kalajana kujamirnimirni
1 mangi manu
1 kalalu pajirninjarla
1 jirramakarijirramakari kajulu
1 ngulajangkaju parntiparntiparnkaja
2 manu ngayilpalu
1 pikilyikirra yalingirli
2 nyampunya yirripura
3 ngarnu ngarnuu
1 jarlupatu ngulajulpalurla
1 kalarlipa nyina
1 pinapinamanu purlka
1 munkularrikilpalu ngulajulpalu
1 yalijikilpalu yirrarnu
1 kala paarnkayarla
1 kala yalumpulku
2 kapurnangku purturluyijala
2 ngarra nyampu
1 watiyijala yurntalpirdi
1 ngulajulpalunyanu nyanyi
1 julyurlkujurnu ngapakurra
1 ka yalumpu
2 jirramakari wirimanu
1 kuja kuyu
1 ngayi ngunajalpalu
1 muurlpa yalumpukulku
1 kulu ngurrjunyayirni
1 yalumpuju yijardujuku
1 ngarnulpalu wirilki
1 karlaja wanakiji
1 jintajarrija panmangka
1 manu mapirrirlilki
1 luurlnyinaja pungu
1 namurnamunyayirni yawu
1 miyingalpa purlkanyayirni
1 kujaka watiyapiyayijala
1 warlalja yuwayi
1 ngakaku wiriwirilpalu
1 yaliwarnuju yanu
1 milpartiri panukari
1 karlarrarlipa muljukurra
1 jintakumarrarnilkilpalu kalu
1 warntaparrikirra yarlarlinjikirra
1 pulukulku pulukupuruyijala
1 kuja yananyarra
1 nyinaja purturlukurra
1 mardukuruju yuwurrurlulpa
1 kalalujana miyalurla
1 kuna yirrarnu
1 kunarrikingarntirliji miyiparduku
2 kalalurla kalalurla
1 yapa yatijarra
1 jintangurlumipa kala
1 kala ngarra
1 yungkurnu yungkurnurra
1 panmangka yalikirra
1 kalajana mardangka
2 kalalu kalalungamikirra
1 jirramakarirlangu marnkurrpa
1 mardukuruju yangkaju
1 kujalu yali
1 janamingirli watiji
2 manu wanakiji
2 nyanungurlu yungu
1 kalajana pirlarrpa
1 kalajana kulpajarra
1 ngurrjunyayirnilpalu yurrunturu
1 kanguu karri
1 julyurlparla yapangkulpa
2 kala pulukupuruyijala
1 panturnu yalumpurlajuku
1 nyinaja panujarlurlulpalu
1 lawajarrija muurlpa
1 jintakumarrarnilkilpalu nyina
1 pirlingawurrpa yungu
1 nyinaja yapapatu
1 yalingirli yanu
1 kunarrikingarntirliji yarlaju
1 jurnpurnpukupurda ngulaju
1 mukulu yurntumurla
1 pinapinamanu yangkaju
1 kardirripardu yalirrapiya
1 yaliji yangka
1 kuyupungunyayirni manjawardingkirli
1 mintilyilpalu yungujana
1 kalajana panukariki
1 wuu yapangkulu
1 kuja yugnu
1 yaa yalumpu
3 karlarra yapakarirli
1 mungangka narrumpanyanu
1 panukari pungu
1 mikawurrurlajinta yungka
2 kalalu ngunanjarla
1 yalijikilpalu yangka
1 maliki yangkaju
2 kalalu kalalurla
1 ngulajangkaju ngunanjarla
1 muurlparlulpalujana ngulawarnuju
1 kalalu kunarrilki
1 karinganta yimilki
2 panukari yanu
1 kuyupukakulpalujana pinapinamanu
1 kalalurla ngurrjunyayirni
1 kanunjumparra yangkaju
2 karlarrarlipa yani
2 ngayilpa yawayawaaa
1 kalarlipa nyinaja
1 mapirrirlilki ngarnuu
2 kalalunyanu yalinya
1 kunarriirlalku purlkalu
1 milpartiri wampana
1 nganta yapa
1 mardi miyi
1 pungu warrukirdikirdi
1 ngunaja yarlurnu
1 ngurrayijala waturlpunyurla
1 kujalu yanu
1 ngapangkajuku ngulajangka
1 nganta nyangu
1 manu wiri
1 kulalpalunyanu ngulaju
1 ngurrjunyayirni piyayijala
1 kankarlarra manuu
1 lawalku yapakarikilpa
1 karlarra panukarii
1 kulkurrajarra yarlangkayijala
1 nyangu puraja
2 kalalunyanu yajarrilki
1 kalalunyanurla karlanguju
2 kanjanu manu
1 manjakurralkurlipa mannginyangu
1 marnalku nganturnu
1 mardarnu ngunaja
1 ngulajuku nyinaja
1 munkularrikilpalu ngapalpalu
1 kankarlarraku yarlaku
1 nyinajalpa yirrarnu
1 nyinaja yirdikirli
1 yawu yungulpalunyanu
1 ngulawarnuju yalumpurlajuku
1 kanunjumparra manu
1 lawajarrija yapa
1 kalalurla yangkaku
2 yirrarnu yungu
1 kujalu yapa
1 manu munkularriwardingki
1 kulungku lawa
1 nyampunya yangkaju
1 mannginyangu yanuu
1 narrunpanyanu warlalja
1 kurdu lawamanu
3 pajurnurra pirlingawurrpa
1 jirrimardarnu lawajarrija
1 kuja nyarrparawana
1 karlipa nyina
1 kankarlu kuja
1 kujajarrija kujakalu
1 manu wita
1 kuluwangu law
1 karna pamakupurda
1 mukupirriyanu ngulawarnuju
1 karlanguja kujalpalu
1 purraja yalijikilpalu
1 purlkalu yirrarnu
1 kala yangkajujana
1 nyinajalpa pina
1 muljungka ngulawarnuju
1 yalikariyalikarijiki yalumpurrakula
1 warrinjiwarrinjirli yapangku
1 nyarrpara pakarli
1 manu ngunanjayani
1 ngularra yungu
1 karri marnalku
1 kula manulpajana
1 ngulawarnuju purturlurla
2 manu ngurrjuyijala
1 yalirlaju yalumpurla
1 manu nyanungurlu
1 ngurrjunyayirni yarlaku
1 nyurdipatu yumurrpa
1 kuja mardaka
6 kala ngulawarnuju
1 kujarlu parntarrija
1 pamangarra tirnapardurlu
1 kalalurla purlkaku
2 yalumpu yangka
1 manu ngayilki
2 manu yaparranjirlangu
1 yangka yarda
1 mungalyurru rangkarangkarangkarrparningarnulpa
1 karlaja ngulangka
1 law nyinaja
1 ngurrjumantarla purlkapurlkarlu
1 ngayilki purlkapurlkayijala
1 ngulaju yirrarnulpalu
1 miyiki pangurnuu
5 yapakarirli yapakarirli
1 kujaka wiri
1 wirinkirrilpalu yapa
1 maliki parnka
4 manu ngulawarnuju
1 kuja yinyaku
1 jurnpurnpukari pirlinyanungurlu
1 ngulangka wuu
2 katirni yuwayi
1 nyurruwiyiji yarlajulpa
2 nganimpakukulalpalunganpa yungu
1 kuja nguna
1 manu parrikirlangukurra
12 kala kala
2 karna nyampukula
1 wajarlipa yanulpalu
1 kalu ngarrirni
2 manangkarrarlaju yungkurnu
1 ngakaku potato
1 jawirrilyi miyiparduku
1 tirnapardurlu yangpala
2 yungu yurturlukari
1 yangkaju yunparnu
1 ngulawarnuju yitingkapatujuku
2 juju pinapinamanu
1 kalalujana wirriyawirriya
1 yalumpujulpalurla yangka
3 yaliki yaliki
1 kala kalu
1 yampija yirrarnu
1 jurnpurnpukari yungu
1 kulpurlunukulpalu ngapalpalu
1 kala ngaju
1 jurnpurnpu kuluparnta
1 nyanungurluju nyinaja
1 kujalpalu yalumpujulpalu
1 purturlu yijardujukupalanyanu
1 kalalu yurturlu
1 jalangurlu waja
1 wapirrarlulpajana yarla
1 karna panma
1 kala ngaka
1 karlipa lirrinyinami
1 ngaka yarnkajarni
1 ngajarrirli pirlinyanungurlu
1 kanjarla yangka
1 milyapungu ngaju
2 marlangka nyangu
1 kuyu nyanunguju
1 nyangu yijardurla
1 jakamarra yawupardijalpalu
1 marda marda
1 ngayilpalu wita
1 pirlinyalpalu yurlampiji
1 nyampu yawuluyawulukurra
1 katirninjarniyanu yulanjarni
1 kalu ngunanjayani
2 marlu yungujana
1 kalu ngarnu
1 karlipa ngayi
1 lawajarrija rangkarrkurlurangkarrkurlu
1 kujamirnimirni yungu
1 kanguu maliki
1 pungkalu yangka
1 karna nyanyi
1 piljarlangulpa pulukuwarnurlaju
1 nyinaja nyinajalpaluu
1 karnalu miyiwangu
1 ngakalpalunyanu wuu
1 juju purlka
1 ngurrjunyayirnilpalu yapakarilpalu
1 kalu ngulawarnuju
3 nyiyakantikanti yungu
1 ngakalpalu nyurnu
1 nyiyarlu yungu
1 kunarrilki yangkaju
1 manu nyirrpikirra
2 kapurnangku warrawarrakangu
1 kurntirrpa nyampurlalku
1 ngamarnapiyalku yarturajangka
1 ngulangurluju yumurrpa
1 katirni nyinajalkulpaluu
1 kulalpalunyanu lawa
1 kala larralarra
1 miyilpalu nyinajalpalu
4 manu pungu
1 marnaju purralyanypardija
1 ngulawarnu rdakangurlu
1 manu ngayilpa
1 julyurlparla ngulajangkaju
1 kala lawalku
1 kuyu yungurra
1 kalu nyina
1 ngulalpalu rdakukarikirra
1 kuja yaliji
1 kala wangurlu
1 kulungku nyampuju
1 jirramakari marnkurrpa
3 kuyukurluku wapirdi
2 nyanungu parrajarla
1 marlu pinjanu
1 karnta yalirli
1 ngulajulpalurla wangkaja
1 marlukarilki yilyanjangurlumanu
2 kuna parlkamanu
1 kuluparnta pirlingawurrpa
1 miyi ngapa
1 purlkalu yali
1 karnanyarra yirripura
1 karinganta ngaka
1 jarlupatu kankarlarraku
1 mungalyurru wirlinyi
1 yanurnu yatiijarra
1 lawalku yanurnu
1 ngakalpalu ngunaja
1 nganta warlu
1 parljungka purraja
1 tirnapardunyayirni yungu
1 kuyukulpalu panukari
1 pinapinamanulpalunyanu walya
1 karnangkulu pina
1 manu marnalku
1 lirrinyinaja ngurrjunyayirni
1 kulkurru pirlinyanungurlu
1 mardukuruju yalinyalpajana
1 minija minija
1 kujapurda nyinaja
1 miyipardu ngurlu
1 nyangu wirliyalkuu
1 kala rilyiji
1 kala nyanunguwana
1 mardangka parljungka
